2019/2020;62;Si;27;70;8;Si;Nido d'infanzia;"Nido d'Infanzia ""I Cuccioli"" di Villa Geiringer - Parte comunale";K150DE1IP4S3M67O;TRIESTE;Ovidio;Attivo;4/9;34134;Attivo;1.2 Trieste;4/9|TRIESTE|Ovidio;Ovidio 4/9 TRIESTE
2019/2020;69;Si;20;122;9;Si;Nido d'infanzia;Il Nuovo Guscio - Parte comunale;PTW83IV5RBYBVYZS;TRIESTE;Delle Monache;Attivo;3;34121;Attivo;1.2 Trieste;3|TRIESTE|Delle Monache;Delle Monache 3 TRIESTE
2019/2020;34;Si;6;42;4;Si;Nido d'infanzia;"Nido interaziendale ASUITS ""Gino Tosolini"" - Parte comunale";M0DX37B62Q37021L;TRIESTE;Pietro Valdoni;Attivo;5;34149;Attivo;1.2 Trieste;5|TRIESTE|Pietro Valdoni;Pietro Valdoni 5 TRIESTE
2019/2020;30;Si;13;44;4;Si;Nido d'infanzia;"Nido ""La Casetta"" - Parte comunale";CNZKNMSMYYNH5GO0;TRIESTE;Besenghi;Attivo;27;34143;Attivo;1.2 Trieste;27|TRIESTE|Besenghi;Besenghi 27 TRIESTE
2019/2020;24;Si;2;21;3;Si;Nido d'infanzia;"Nido d'Infanzia Aziendale ""La Sissa dei Piccoli"" - Parte comunale";Q2YFDTFJTV2NJIZO;TRIESTE;Bonomea;Attivo;265;34136;Attivo;1.2 Trieste;265|TRIESTE|Bonomea;Bonomea 265 TRIESTE
2019/2020;22;Si;8;70;3;Si;Nido d'infanzia;Nido La torre delle Favole - Parte comunale;KIDOEM6G4RLPOYIQ;TRIESTE;San Francesco d'Assisi;Attivo;15;34133;Attivo;1.2 Trieste;15|TRIESTE|San Francesco d'Assisi;San Francesco d'Assisi 15 TRIESTE
2019/2020;17;Si;6;40;2;Si;Nido d'infanzia;Asilo nido le Aiuole - Parte comunale;559HOJJ1TVUHJPOR;TRIESTE;Delle Aiuole;Attivo;4;34141;Attivo;1.2 Trieste;4|TRIESTE|Delle Aiuole;Delle Aiuole 4 TRIESTE
2019/2020;32;Si;14;23;;No;Nido d'infanzia;Asilo Piccole Tracce - Parte comunale;SVEHU1LF47OMKEE5;TRIESTE;del Ponzanino;Attivo;6/A;34137;Attivo;1.2 Trieste;6/A|TRIESTE|del Ponzanino;del Ponzanino 6/A TRIESTE
2019/2020;24;Si;10;25;3;Si;Nido d'infanzia;"Nido d'Infanzia ""Santa Chiara"" - Parte comunale";ADGD64MFQAZFF12C;TRIESTE;dell'Istria;Attivo;61;34137;Attivo;1.2 Trieste;61|TRIESTE|dell'Istria;dell'Istria 61 TRIESTE
2019/2020;41;Si;10;22;3;Si;Nido d'infanzia;Slovenski Dijaski DomSrecko KosovelCasa dello Studente Sloveno Srecko Kosovel - Parte comunale;TMT9ICKOZ1YAVSM9;TRIESTE;Ginnastica;Attivo;72;34142;Attivo;1.2 Trieste;72|TRIESTE|Ginnastica;Ginnastica 72 TRIESTE
2019/2020;53;Si;15;27;7;Si;Nido d'infanzia;UN'OASI DI SORRISI - Parte comunale;6K3RSRIG22LS141F;TRIESTE;Del Collegio;Attivo;6;34121;Attivo;1.2 Trieste;6|TRIESTE|Del Collegio;Del Collegio 6 TRIESTE
2019/2020;4;No;4;;;No;Servizio integrativo;Carl e Ellie;W4C6X8Y8SJBFTSEN;PORDENONE;Frazione Villanova;Attivo;37;33170;Attivo;6.5 Pordenone;37|PORDENONE|Frazione Villanova;Frazione Villanova 37 PORDENONE
2019/2020;21;No;16;;2;Si;Nido d'infanzia;Asilo Cappuccetto Rosso;BYO7O0MUVMQTQAQJ;UDINE;Via Pisino ;Attivo;12;33100;Attivo;4.5 Udine;12|UDINE|Via Pisino ;Via Pisino  12 UDINE
2019/2020;51;No;51;;6;Si;Nido d'infanzia;La torre di Mago Merlino;XF7RFK0WYGH9109U;PASIAN DI PRATO;Via Nogaredo ;Attivo;13;33037;Attivo;4.5 Udine;13|PASIAN DI PRATO|Via Nogaredo ;Via Nogaredo  13 PASIAN DI PRATO
2019/2020;20;No;5;;;No;Servizio integrativo;Progetto Baby Sitter Comunale;2CTVEA3LFJ0B83I1;PASIAN DI PRATO;Via Roma 46 ;Attivo;;33037;Attivo;4.5 Udine;|PASIAN DI PRATO|Via Roma 46 ;Via Roma 46   PASIAN DI PRATO
2019/2020;15;Si;13;6;;No;Nido d'infanzia;Piccoli Passi;DB0Q4MDJ2ST47KIQ;TALMASSONS;Piazza del Popolo;Attivo;1/4;33030;Attivo;4.4 Codroipo;1/4|TALMASSONS|Piazza del Popolo;Piazza del Popolo 1/4 TALMASSONS
2019/2020;15;Si;15;3;;No;Nido d'infanzia;Asilo Nido L'albero magico;3NEQ23SUP8WOGCUG;CORDENONS;Via Maestra;Attivo;234;33084;Attivo;6.5 Pordenone;234|CORDENONS|Via Maestra;Via Maestra 234 CORDENONS
2019/2020;20;No;10;;;No;Servizio integrativo;Centro bambini genitori - Associazione genitori Melarancia;C1T982ODA3A5SVTJ;PORDENONE;Via Monte Cavallo,3;Attivo;;33170;Attivo;6.5 Pordenone;|PORDENONE|Via Monte Cavallo,3;Via Monte Cavallo,3  PORDENONE
2019/2020;20;No;6;;;No;Servizio integrativo;BIMBI NUOVI NUOVI ADULTI Soc. Coop. Sociale - Impresa Sociale Onlus;YHUATB09379P9QXO;TRIESTE;Via Cesare Beccaria;Attivo;6;34133;Attivo;1.2 Trieste;6|TRIESTE|Via Cesare Beccaria;Via Cesare Beccaria 6 TRIESTE
2019/2020;17;No;0;0;2;Si;Nido d'infanzia;"Scuola dell'infanzia Paritaria ""Maria Bambina""";HW7NRTDJ9WW1X9EV;BAGNARIA ARSA;Vittorio Veneto;Attivo;18;33050;Attivo;5.1 Cervignano;18|BAGNARIA ARSA|Vittorio Veneto;Vittorio Veneto 18 BAGNARIA ARSA
2019/2020;8;No;12;;;No;Servizio integrativo;Folli Folletti;SB5IEK110Q82TWC7;TRIESTE;Ghirlandaio;Attivo;22;34139;Attivo;1.2 Trieste;22|TRIESTE|Ghirlandaio;Ghirlandaio 22 TRIESTE
2019/2020;8;No;12;;;No;Servizio integrativo;Folli Folletti 13;3BR8YJP0LVPW2FPY;TRIESTE;Piazza Goldoni;Attivo;5;34122;Attivo;1.2 Trieste;5|TRIESTE|Piazza Goldoni;Piazza Goldoni 5 TRIESTE
2019/2020;8;No;12;;;No;Servizio integrativo;Folli Folletti 17;MB5XR3YW9VZO1S4V;TRIESTE;Piazza Goldoni;Attivo;5;34122;Attivo;1.2 Trieste;5|TRIESTE|Piazza Goldoni;Piazza Goldoni 5 TRIESTE
2019/2020;8;No;9;;;No;Servizio integrativo;A Piedi Nudi;D3FH1SHQJ9DEVXPF;UDINE;Via Basiliano;Attivo;41/2;33100;Attivo;4.5 Udine;41/2|UDINE|Via Basiliano;Via Basiliano 41/2 UDINE
2019/2020;5;No;5;;;No;Servizio integrativo;Hola luna - Nidi familiari La Gerla;Z44LOKKFYI89Z007;TOLMEZZO;P.zza Massaua (fr. Casanova);Attivo;4/1;33028;Attivo;3.2 Carnia;4/1|TOLMEZZO|P.zza Massaua (fr. Casanova);P.zza Massaua (fr. Casanova) 4/1 TOLMEZZO
2019/2020;6;No;6;;;No;Servizio integrativo;La Casa di Pooh;EPLGJ9TVU6ZCY5H4;PRATA DI PORDENONE;Roma;Attivo;54/B;33080;Attivo;6.3 Azzano Decimo;54/B|PRATA DI PORDENONE|Roma;Roma 54/B PRATA DI PORDENONE
2019/2020;25;Si;25;2;1;Si;Nido d'infanzia;Gaia Club-Nido Infanzia;BTQA56DB0S8FA1KJ;TRIESTE;Galleria Protti;Attivo;1;34121;Attivo;1.2 Trieste;1|TRIESTE|Galleria Protti;Galleria Protti 1 TRIESTE
2019/2020;8;No;5;;;No;Servizio sperimentale;Gaia Club;R7RGLLPRMF90LR1I;TRIESTE;Galleria Protti;Attivo;1;34121;Attivo;1.2 Trieste;1|TRIESTE|Galleria Protti;Galleria Protti 1 TRIESTE
2019/2020;23;No;23;;;No;Nido d'infanzia;La casa dei Sogni di Joy e Roy - Tarcento;9S9MKXEOD9LSCMN5;TARCENTO;Via Martiri della Libertà;Attivo;9;33017;Attivo;4.2 Tarcento;9|TARCENTO|Via Martiri della Libertà;Via Martiri della Libertà 9 TARCENTO
2019/2020;8;No;8;;;No;Servizio integrativo;Mapa' Nido Montessori;AD9G3XZEIFFA7ZPI;TRIESTE;via FulvioTesti;Attivo;5;34124 ;Attivo;1.2 Trieste;5|TRIESTE|via FulvioTesti;via FulvioTesti 5 TRIESTE
2019/2020;;;;;;;Nido d'infanzia;Nido d’Infanzia “Mandi”;SMEEUI09XE2YUYWZ;MORSANO AL TAGLIAMENTO;Fraz. San Paolo Via Interna;Attivo;14;33075;Attivo;6.2 San Vito al Tagliamento;14|MORSANO AL TAGLIAMENTO|Fraz. San Paolo Via Interna;Fraz. San Paolo Via Interna 14 MORSANO AL TAGLIAMENTO
2019/2020;5;No;5;;;No;Servizio integrativo;Servizio Educativo Domiciliare Maciao;0P9TQKDBVO02URXW;TOLMEZZO;Via Spinotti;Attivo;2;33015;Attivo;3.2 Carnia;2|TOLMEZZO|Via Spinotti;Via Spinotti 2 TOLMEZZO
2019/2020;20;No;10;;;No;Servizio integrativo;Il Guscio;ORX7AU5N30D6WA1V;OVARO;Via ex Ferrovia 15 (c/o Punto Salute);Attivo;15;;Attivo;3.2 Carnia;15|OVARO|Via ex Ferrovia 15 (c/o Punto Salute);Via ex Ferrovia 15 (c/o Punto Salute) 15 OVARO
2019/2020;8;No;8;;;No;Servizio integrativo;Nido Domiciliare Maciao;R16ZKUNS6U3QJU3F;TOLMEZZO;Via IV Novembre;Attivo;13;33028;Attivo;3.2 Carnia;13|TOLMEZZO|Via IV Novembre;Via IV Novembre 13 TOLMEZZO
2019/2020;66;No;0;;6;Si;Nido d'infanzia;Asilo Nido Nuovo Sole;HV42C22QCP40RHAX;FONTANAFREDDA;Via Europa Unita ;Attivo;10;33074;Attivo;6.1 Sacile;10|FONTANAFREDDA|Via Europa Unita ;Via Europa Unita  10 FONTANAFREDDA
2019/2020;20;No;12;;;No;Servizio integrativo;Centro bambini e genitori;D3ZZOS0S4WNWYDY4;SAN CANZIAN D'ISONZO;via Gorizia;Attivo;4;34075;Attivo;2.2 Basso Isontino;4|SAN CANZIAN D'ISONZO|via Gorizia;via Gorizia 4 SAN CANZIAN D'ISONZO
2019/2020;8;Si;8;10;;No;Servizio integrativo;"Nido domiciliare ""La casa delle meraviglie""";5NITXXR2SHPOMM91;SPILIMBERGO;Via Mazzini;Attivo;54/b;33097;Attivo;6.4 Maniago;54/b|SPILIMBERGO|Via Mazzini;Via Mazzini 54/b SPILIMBERGO
